ENTREZID,SYMBOL,GENENAME,basalvirgin1,basalvirgin2,basalpregnant1,basalpregnant2,basallactate1,basallactate2
27356,Insl6,insulin-like 6,-1.20004531,-1.079997055,-1.237543749,-2.791888124,-0.620675746,-0.799310118
67759,Plgrkt,"plasminogen receptor, C-terminal lysine transmembrane protein",3.77997999,3.781958309,3.954856285,4.241534877,3.85449861,3.88550862
60533,Cd274,CD274 antigen,2.150451937,1.927198446,2.115411242,1.835385181,1.834226215,1.032567123
226089,Ric1,RAB6A GEF complex partner 1,5.797698716,5.919552032,6.526318107,6.408835365,6.289113908,6.124314493
226090,Ermp1,endoplasmic reticulum metallopeptidase 1,4.83117342,5.105076583,4.6450993,4.954386248,4.567102921,4.664050768
240613,9930021J03Rik,RIKEN cDNA 9930021J03 gene,6.058096686,5.904136539,6.023120155,5.928722595,5.998595583,6.049187637
240614,Ranbp6,RAN binding protein 6,4.120439368,4.049285962,4.015327327,3.627169147,3.683734588,3.673177653
77125,Il33,interleukin 33,1.275039573,1.146511474,-0.475703486,0.423124767,-1.778217023,-5.443166308
109113,Uhrf2,"ubiquitin-like, containing PHD and RING finger domains 2",6.63764569,6.516043577,6.019844094,5.887089207,5.886025115,6.15348936
104174,Gldc,glycine decarboxylase,-3.036546578,-1.816962649,1.458062815,1.749485108,1.576625695,1.832958098
625917,Rpl31-ps20,"ribosomal protein L31, pseudogene 20",-0.171476158,0.342235945,-0.33484095,0.015466798,-0.193254522,-0.016901553
546723,Ppp1r2-ps3,"protein phosphatase 1, regulatory (inhibitor) subunit 2, pseudogene 3",2.269840666,2.602576242,2.288742844,2.301623762,2.037043098,2.505200924
13380,Dkk1,dickkopf WNT signaling pathway inhibitor 1,-1.937010904,-2.264421626,-0.90312471,-0.955386856,-1.391193899,-1.195238794
19091,Prkg1,"protein kinase, cGMP-dependent, type I",6.051295073,6.483466181,7.341690192,7.286262684,7.36192451,7.110702935
83410,Cstf2t,"cleavage stimulation factor, 3' pre-RNA subunit 2, tau",4.061485505,3.595818876,3.401285624,3.026465797,3.382430165,3.603957604
54447,Asah2,N-acylsphingosine amidohydrolase 2,3.823210042,3.964397064,4.132195826,4.518400055,4.9549287,4.72550581
208449,Sgms1,sphingomyelin synthase 1,4.705883168,4.940594039,5.198171801,5.156479107,5.490729781,5.340650452
67188,2700046G09Rik,RIKEN cDNA 2700046G09 gene,-0.714618483,-0.86587225,-0.4035537,-0.313840827,-0.193254522,-0.157764089
17330,Minpp1,multiple inositol polyphosphate histidine phosphatase 1,3.546267456,3.563859134,3.637637987,3.425896516,3.299420389,3.380200932
23972,Papss2,3'-phosphoadenosine 5'-phosphosulfate synthase 2,1.450719249,1.838389179,1.227578982,0.740606957,0.403986309,0.229259034
67979,Atad1,"ATPase family, AAA domain containing 1",6.002764182,5.890396483,6.235014658,6.171833694,6.188898366,6.091622904
19211,Pten,phosphatase and tensin homolog,6.299162781,6.428114626,6.716399612,6.550186544,6.888484954,6.772063318
67795,Rnls,"renalase, FAD-dependent amine oxidase",-1.089013998,-1.816962649,-2.301674086,-0.741262051,-1.086339318,-0.585185313
240633,Lipk,"lipase, family member K",-0.88970519,-0.594570228,0.467712986,0.667543494,1.74051178,2.701491935
78753,Lipm,"lipase, family member M",-1.320339544,-1.475925732,-0.03318525,-1.07568109,-1.086339318,-0.919604352
52024,Ankrd22,ankyrin repeat domain 22,-5.8439015,-1.331535822,0.980361281,0.015466798,-1.391193899,-1.355703467
76630,Stambpl1,STAM binding protein like 1,3.059980346,3.256286333,3.965112454,3.542864011,4.015198709,3.77357955
11475,Acta2,"actin, alpha 2, smooth muscle, aorta",12.07815438,12.04498367,13.8189191,14.08266619,14.23457033,13.91184274
14102,Fas,Fas (TNF receptor superfamily member 6),3.708767598,3.889015252,4.36172229,4.628372897,4.82169582,4.61887983
12642,Ch25h,cholesterol 25-hydroxylase,2.940733346,3.290167225,1.639773731,1.835385181,1.74051178,1.869716648
16889,Lipa,lysosomal acid lipase A,4.454161068,4.703459599,5.637103556,5.36581971,5.018197037,4.996664576
15958,Ifit2,interferon-induced protein with tetratricopeptide repeats 2,2.446117347,2.441053682,2.99711751,3.019142456,2.676161368,3.003916918
15959,Ifit3,interferon-induced protein with tetratricopeptide repeats 3,-0.115981045,-0.169264393,-0.269252609,-0.469960029,0.403986309,-0.488969997
667370,Ifit3b,interferon-induced protein with tetratricopeptide repeats 3B,-0.88970519,-1.079997055,-2.953750783,-3.277314951,-0.834800551,-2.273241306
15957,Ifit1,interferon-induced protein with tetratricopeptide repeats 1,1.9569984,2.368903896,0.925394822,0.629575644,2.725914404,1.612116128
240638,Slc16a12,"solute carrier family 16 (monocarboxylic acid transporters), member 12",-3.521973405,-2.916498323,1.533515044,0.423124767,-1.086339318,-0.488969997
75735,Pank1,pantothenate kinase 1,3.03568175,2.706599307,2.956570718,2.450605503,3.154338456,3.260737266
240641,Kif20b,kinesin family member 20B,1.807150191,1.838389179,1.987087145,1.600429299,0.930734195,0.48757103
54364,Rpp30,ribonuclease P/MRP 30 subunit,2.92758797,2.672751536,2.812541483,2.82282172,3.017198286,2.617529624
107765,Ankrd1,ankyrin repeat domain 1 (cardiac muscle),4.317230383,3.497733876,0.868250915,2.372300508,1.619375342,2.088215153
76073,Pcgf5,polycomb group ring finger 5,4.064491121,4.123204101,3.814433542,3.918426342,3.872282441,3.77357955
676676,F530104D19Rik,RIKEN cDNA F530104D19 gene,-0.417636745,-1.200291289,-1.673642864,-0.955386856,-1.391193899,-1.983734689
226098,Hectd2,HECT domain E3 ubiquitin protein ligase 2,3.372844358,3.666315711,3.620437246,3.602880778,3.937085028,3.688690653
53412,Ppp1r3c,"protein phosphatase 1, regulatory (inhibitor) subunit 3C",0.870344018,-0.051427903,-1.673642864,0.073182296,1.759747999,2.357733592
74493,Tnks2,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2",7.911716349,8.033849273,8.09736103,8.003339842,7.99846907,7.81701817
72514,Fgfbp3,fibroblast growth factor binding protein 3,-0.558499281,-1.079997055,-1.006218203,-1.07568109,-1.391193899,-0.919604352
107182,Btaf1,B-TFIID TATA-box binding protein associated factor 1,6.394204638,6.721420311,6.775384368,6.695664835,6.514635501,6.269790514
208922,Cpeb3,cytoplasmic polyadenylation element binding protein 3,2.46443753,2.894532257,3.06861703,3.019142456,3.139728762,3.175219194
69104,5-Mar,membrane-associated ring finger (C3HC4) 5,5.81654015,5.911411411,6.136361637,6.118861667,5.948132154,5.821862635
77059,4931408D14Rik,RIKEN cDNA 4931408D14 gene,-4.258938999,-2.916498323,-5.761105705,-3.277314951,-5.478656741,-5.443166308
15925,Ide,insulin degrading enzyme,5.562834983,5.304743532,5.131437112,5.303885631,5.347097092,5.215937656
16551,Kif11,kinesin family member 11,3.541960901,3.662009156,3.178473509,3.172246423,1.121256101,0.706580812
15242,Hhex,hematopoietically expressed homeobox,-0.799507381,0.109036769,-1.854215109,-2.139811428,-2.019225122,-0.799310118
107371,Exoc6,exocyst complex component 6,2.774484002,2.655525122,1.477299034,1.115002471,1.870071414,1.957713129
226101,Myof,myoferlin,5.84740583,5.773499648,4.384826441,4.717038485,7.003394888,6.748201406
74107,Cep55,centrosomal protein 55,2.552703281,2.61153711,2.342182103,2.301623762,-0.052391986,-0.688278806
107221,Ffar4,free fatty acid receptor 4,-3.521973405,-4.138890744,-5.761105705,-5.599243046,-5.478656741,-5.443166308
19662,Rbp4,"retinol binding protein 4, plasma",-0.88970519,0.905503375,-2.301674086,-2.139811428,-3.89369424,-3.121238213
70567,Fra10ac1,FRA10AC1 homolog (human),2.340973843,1.807528215,1.918374395,1.80163639,2.309245819,2.13426252
56839,Lgi1,"leucine-rich repeat LGI family, member 1",2.544115785,1.624874909,-1.673642864,-0.313840827,-0.269203375,0.389723706
240660,Slc35g1,"solute carrier family 35, member G1",4.978669331,4.228888002,3.411321804,3.34620079,3.986909664,4.391304742
74055,Plce1,"phospholipase C, epsilon 1",6.886780908,6.808746194,5.922327588,5.835906292,5.477719417,5.628966296
57753,Noc3l,NOC3 like DNA replication regulator,4.684552611,4.60145221,4.590937721,4.39369529,3.495757849,3.478674629
209478,Tbc1d12,"TBC1D12: TBC1 domain family, member 12",3.731637747,3.821111188,3.650405283,3.866323359,4.254358581,4.124789768
15201,Hells,"helicase, lymphoid specific",4.485894838,4.581068424,3.968515039,3.627169147,3.056618636,3.084310698
54132,Pdlim1,PDZ and LIM domain 1 (elfin),5.435128637,5.716496874,4.110799533,4.212934259,3.455033914,3.646946112
20411,Sorbs1,sorbin and SH3 domain containing 1,7.633730298,7.70699129,8.633557945,9.16350232,9.404225082,8.971188603
56454,Aldh18a1,"aldehyde dehydrogenase 18 family, member A1",5.764815354,5.425258746,6.361398779,6.247422636,5.826835051,5.769330077
67590,Tctn3,tectonic family member 3,2.97946574,2.872336511,2.22188787,2.094243911,2.582039191,2.761404836
12495,Entpd1,ectonucleoside triphosphate diphosphohydrolase 1,6.661661976,7.162795968,8.081539276,8.389352889,8.681451032,8.439381221
668310,Cc2d2b,coiled-coil and C2 domain containing 2B,-2.384469881,-1.079997055,1.770275756,1.295574717,2.214830217,1.451651456
240665,Ccnj,cyclin J,2.104465732,2.010856375,2.342182103,2.383750528,2.838755873,2.617529624
72672,Zfp518a,zinc finger protein 518A,2.29052482,2.441053682,2.443465439,1.993213991,2.296130319,2.370614883
17060,Blnk,B cell linker,-3.036546578,-1.475925732,-2.060665987,-1.692352451,-2.671301819,-3.121238213
107358,Tm9sf3,transmembrane 9 superfamily member 3,7.84838707,7.924391973,8.187535291,8.260776957,8.29705641,8.086874188
83490,Pik3ap1,phosphoinositide-3-kinase adaptor protein 1,-1.320339544,-0.438451026,0.467712986,-1.511780205,-3.156728646,-5.443166308
627352,Morf4l1b,mortality factor 4 like 1B,3.776318326,3.757946187,4.012033502,4.092500473,3.673628102,3.821276292
212391,Lcor,ligand dependent nuclear receptor corepressor,2.116100432,1.969633712,2.163706799,2.080237053,2.05272472,2.040649469
381224,Gm340,predicted gene 340,2.552703281,2.470903609,2.592041121,2.383750528,3.001123523,2.370614883
71085,Arhgap19,Rho GTPase activating protein 19,1.671798338,1.883477069,1.973603915,1.962999378,1.06050207,1.402323743
14296,Frat1,frequently rearranged in advanced T cell lymphomas,0.345923059,0.384671212,1.315709892,1.560628291,1.06050207,1.696385045
212398,Frat2,frequently rearranged in advanced T cell lymphomas 2,4.079425986,4.457299012,5.022711054,4.441046675,4.545097613,4.857186253
107094,Rrp12,ribosomal RNA processing 12 homolog (S. cerevisiae),5.832496387,5.986522726,6.687268755,6.222132346,4.860079642,4.650911378
18648,Pgam1,phosphoglycerate mutase 1,4.900091361,4.961771595,5.259179796,5.205694626,4.674895291,4.538400974
66583,Exosc1,exosome component 1,3.053943956,2.901855598,2.78964108,2.762700727,2.214830217,2.469723028
74168,Zdhhc16,"zinc finger, DHHC domain containing 16",3.571840268,3.502558948,3.016971425,2.99694671,2.993018474,3.267640126
72199,Mms19,MMS19 (MET18 S. cerevisiae),4.88486935,4.897282868,4.878235004,4.654604439,4.927548265,5.079415223
226122,Ubtd1,ubiquitin domain containing 1,4.244886739,4.617109519,4.837877266,4.743942669,4.41464479,4.132372939
56642,Ankrd2,ankyrin repeat domain 2 (stretch responsive muscle),-1.451584077,-2.023413527,-2.301674086,-0.955386856,-0.434262621,-0.488969997
67432,Hoga1,4-hydroxy-2-oxoglutarate aldolase 1,-0.417636745,0.057506468,0.648285231,0.970612562,0.403986309,0.931873124
66765,4933411K16Rik,RIKEN cDNA 4933411K16 gene,-2.384469881,-2.916498323,-2.591180704,-2.429318045,-2.019225122,-3.121238213
226123,Morn4,MORN repeat containing 4,2.643938534,2.519320738,2.22188787,2.051808645,1.955971487,2.222169609
84095,Pi4k2a,phosphatidylinositol 4-kinase type 2 alpha,6.689184842,7.042054392,7.129728544,7.176572966,6.817399097,6.453544508
69534,Avpi1,arginine vasopressin-induced 1,2.832055533,3.11219711,2.547233325,2.595513808,3.272887318,3.138034274
277010,Marveld1,MARVEL (membrane-associating) domain containing 1,5.355157324,5.394438988,6.15140944,6.35240594,6.806456448,6.94565823
319740,Zfyve27,"zinc finger, FYVE domain containing 27",5.426977795,5.420167624,5.108488138,5.2328558,5.70435826,5.766896175
54612,Sfrp5,secreted frizzled-related sequence protein 5,0.976277463,1.096325717,-1.006218203,-0.313840827,-1.391193899,-1.355703467
52013,R3hcc1l,R3H domain and coiled-coil containing 1 like,3.498173168,3.549942354,3.658854473,3.702253149,3.713636074,3.559648708
67573,Loxl4,lysyl oxidase-like 4,0.133378424,1.04433108,1.00707862,1.319620191,2.909360545,2.856041711
74580,Pyroxd2,pyridine nucleotide-disulphide oxidoreductase domain 2,1.821434417,2.672751536,2.669346847,3.019142456,2.820551278,3.012160913
192236,Hps1,"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1",2.803556927,2.945031739,2.835084051,2.92823396,3.009183293,3.315056907
545291,Hpse2,heparanase 2,-2.673976498,-2.264421626,0.868250915,0.876490385,-0.723769239,-1.74272659
14718,Got1,"glutamic-oxaloacetic transaminase 1, soluble",3.958614865,3.568468388,4.655691823,4.37373674,3.728357579,3.531248282
246696,Slc25a28,"solute carrier family 25, member 28",4.304575082,4.068937049,3.965112454,3.706818643,3.637687221,3.614825415
100502982,BC037704,cDNA sequence BC037704,-0.985920505,-1.331535822,-1.237543749,-2.139811428,-3.156728646,-1.983734689
93685,Entpd7,ectonucleoside triphosphate diphosphohydrolase 7,2.321005427,1.912771375,1.109259015,0.073182296,0.930734195,1.47569693
226139,Cox15,cytochrome c oxidase assembly protein 15,3.550561195,3.402851228,3.441018119,3.292540657,3.507185196,3.636318476
66388,Cutc,cutC copper transporter,0.66389314,1.096325717,1.5150187,1.540308306,1.640284332,1.957713129
71972,Dnmbp,dynamin binding protein,3.367986795,3.418253812,3.654636063,3.820717132,3.139728762,3.620228774
226144,Erlin1,ER lipid raft associated 1,4.151865651,4.409288967,4.703440045,4.382324236,4.130521997,3.754050385
12675,Chuk,conserved helix-loop-helix ubiquitous kinase,5.589162265,5.575927158,5.77076307,5.682107469,5.938668377,5.813632078
72502,Cwf19l1,"CWF19-like 1, cell cycle control (S. pombe)",2.380100174,2.127895796,2.233247732,1.818609469,1.815964008,2.222169609
73689,Bloc1s2,"biogenesis of lysosomal organelles complex-1, subunit 2",1.432222905,1.195009992,0.925394822,0.509281411,0.136053103,0.622922883
329064,Pkd2l1,polycystic kidney disease 2-like 1,-3.036546578,-5.723853245,-2.953750783,-5.599243046,-3.156728646,-3.121238213
30049,Scd3,stearoyl-coenzyme A desaturase 3,-1.937010904,-2.916498323,-1.117249515,-2.139811428,-1.778217023,-1.74272659
20250,Scd2,stearoyl-Coenzyme A desaturase 2,6.440054988,6.118889936,6.431495345,5.639758712,6.793098065,6.964898012
329065,Scd4,stearoyl-coenzyme A desaturase 4,-1.595973986,-0.679459126,-0.4035537,-0.241691042,-0.834800551,-1.355703467
20249,Scd1,stearoyl-Coenzyme A desaturase 1,5.841285297,5.590729999,7.268699143,6.807759102,8.075572352,8.085165701
240667,Sec31b,Sec31 homolog B (S. cerevisiae),2.300756743,3.20983741,3.087517235,3.304638799,3.211341231,3.253801218
67264,Ndufb8,NADH dehydrogenase (ubiquinone) 1 beta subcomplex 8,5.390317178,5.34156289,5.895766021,5.960611995,5.529071374,5.444815825
319594,Hif1an,"hypoxia-inducible factor 1, alpha subunit inhibitor",5.487575322,5.415058473,5.345457235,5.228099658,5.468980197,5.434117826
226151,Slf2,SMC5-SMC6 complex localization factor 2,4.782720152,4.831694527,5.070993141,4.98853447,5.428985063,5.150224815
26456,Sema4g,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G",3.453014707,3.939704859,4.991274942,5.216940635,5.781674778,5.813632078
94067,Mrpl43,mitochondrial ribosomal protein L43,2.97946574,3.073808281,3.296886018,3.322597891,3.305978105,3.531248282
226153,Twnk,twinkle mtDNA helicase,4.853934858,4.335491216,4.191635542,3.64630966,3.600828043,3.844546072
226154,Lzts2,"leucine zipper, putative tumor suppressor 2",5.972682208,5.659311016,6.299252478,6.199633722,6.794264586,6.979161316
100503041,Pdzd7,PDZ domain containing 7,2.789093697,2.638090529,4.01861365,3.953426051,4.987929597,4.928610337
94280,Sfxn3,sideroflexin 3,5.470681744,5.15496404,4.610670939,4.960134044,5.54162876,5.574338093
107250,Kazald1,Kazal-type serine peptidase inhibitor domain 1,1.275039573,0.962647282,1.059073257,1.80163639,1.289527584,1.590256694
12234,Btrc,beta-transducin repeat containing protein,4.34221274,4.375494565,4.02842794,4.163969321,4.539543438,4.664050768
100503332,Gm19639,"predicted gene, 19639",-5.8439015,-2.553928244,-0.269252609,-1.898803328,-1.391193899,-1.355703467
56626,Poll,"polymerase (DNA directed), lambda",2.056965308,1.807528215,1.846224609,1.784461246,1.870071414,2.493471631
226162,Dpcd,deleted in primary ciliary dyskinesia,2.887417531,2.547609783,2.519665065,2.762700727,2.900721626,2.9011296
30838,Fbxw4,F-box and WD-40 domain protein 4,3.875487321,3.81724337,4.038175917,4.244678005,4.346302,4.413259221
18150,Npm3,nucleoplasmin 3,3.480279047,3.666315711,3.772224027,3.583151307,3.040979512,2.883263179
76055,Mgea5,meningioma expressed antigen 5 (hyaluronidase),6.666615441,6.892465852,7.029446433,7.056958334,7.273096511,7.127400981
71617,9130011E15Rik,RIKEN cDNA 9130011E15 gene,3.826754749,3.438538084,4.082815346,3.957263008,4.377768788,4.097930308
20170,Hps6,"HPS6, biogenesis of lysosomal organelles complex 2 subunit 3",1.573951015,0.685537691,0.505680836,0.283400003,0.861193262,1.215045175
16825,Ldb1,LIM domain binding 1,6.879546139,6.998313895,6.900895014,6.787427813,6.796594803,6.954240937
226169,Pprc1,"peroxisome proliferative activated receptor, gamma, coactivator-related 1",7.827750131,7.770127259,7.932054518,7.779729099,7.19531478,6.915210173
70769,Nolc1,nucleolar and coiled-body phosphoprotein 1,7.445396972,7.725424391,7.775991333,7.559208858,6.831103804,6.689654699
12686,Elovl3,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3",-0.229191656,-0.86587225,-0.269252609,-0.172978292,-1.391193899,0.439476742
18742,Pitx3,paired-like homeodomain transcription factor 3,-0.799507381,-1.816962649,-0.90312471,-2.791888124,-2.308731739,-1.050848885
